date,rft_store1,rft_country1,rft_bank7,rft_country10
2017-10-23,4.1e-05,9.375718316628756e-05,8.863685098425833e-05,0.00010063551323535869
2017-10-24,4.1e-05,9.371746576780636e-05,9.042156963601222e-05,0.00010038987186300474
2017-10-25,4.1e-05,9.380749104681564e-05,9.363273339890732e-05,0.00010117426256184281
2017-10-26,4.1e-05,9.44296439520098e-05,8.944051564174771e-05,0.00010222768758727518
2017-10-27,4.1e-05,9.527925075958343e-05,9.226341378520964e-05,0.00010223032724310244
2017-10-30,4.1e-05,9.518662726359928e-05,8.99151773976481e-05,0.00010477905085037875
2017-10-31,4.1e-05,9.557827102013584e-05,9.679783074756365e-05,0.00010471575715675918
2017-11-01,4.1e-05,9.524484811129774e-05,9.702528090471674e-05,0.00010436761577659048
2017-11-02,4.1e-05,9.5922236378998e-05,8.771088641701397e-05,0.00010367120064880275
2017-11-03,4.1e-05,9.618415034928772e-05,8.649790487869069e-05,0.0001048397059386641
2017-11-06,4.1e-05,9.628467635369732e-05,8.492049349229092e-05,0.00010447575532213094
2017-11-07,4.1e-05,9.654920089663399e-05,8.320130556649374e-05,0.00010472894346325035
2017-11-08,4.1e-05,9.654126553093612e-05,9.106569294625722e-05,0.00010549627749423252
2017-11-09,4.1e-05,9.559943936254812e-05,8.91461311207653e-05,0.00010484498023077826
2017-11-10,4.1e-05,9.576348848727713e-05,9.216803922429406e-05,0.00010541190760604557
2017-11-13,4.1e-05,9.58693214343498e-05,9.053556130123042e-05,0.00010657440201700119
2017-11-14,4.1e-05,9.614446801919918e-05,9.204086799252664e-05,0.0001075256471143593
2017-11-15,4.1e-05,9.724477889982984e-05,0.00010183699058807782,0.00010691962875331029
2017-11-16,4.1e-05,9.81225955669629e-05,9.516810218945793e-05,0.00010611578949859535
2017-11-17,4.1e-05,9.808558486490426e-05,9.511781921633933e-05,0.00010619750193097133
2017-11-20,4.1e-05,9.838958657537587e-05,8.997881296313182e-05,0.00010682739684875209
2017-11-21,4.1e-05,9.8014205674124e-05,9.425757319991845e-05,0.00010698550678966967
2017-11-22,4.1e-05,9.82627029946226e-05,0.00010266847493101139,0.00010711198819168821
2017-11-23,4.1e-05,9.827592030786648e-05,9.71151978663709e-05,0.00010753355081849492
2017-11-24,4.1e-05,9.800627453859788e-05,9.203027012438803e-05,0.00010761522109814514
2017-11-27,4.1e-05,9.82627029946226e-05,9.240911852770317e-05,0.00010646634504118957
2017-11-28,4.1e-05,9.908469887132121e-05,9.351092604026334e-05,0.00010693016934526511
2017-11-29,4.1e-05,9.842394987025216e-05,9.412520374962874e-05,0.00010730433416350493
2017-11-30,4.1e-05,9.823098118388884e-05,9.549094988337004e-05,0.00010566237314058036
2017-12-01,4.1e-05,9.844773959177822e-05,9.452229297046699e-05,0.00010454432941409131
2017-12-04,4.1e-05,9.780270088821652e-05,8.437854725884542e-05,0.00010487662577141066
2017-12-05,4.1e-05,9.804064262763924e-05,8.478236048592436e-05,0.00010389544448452526
2017-12-06,4.1e-05,9.819925900700356e-05,8.644215324959958e-05,0.00010429112425947018
2017-12-07,4.1e-05,0.00010084415908684365,8.53985925866052e-05,0.0001044230048559136
2017-12-08,4.1e-05,0.00010091018295477204,9.06760561489861e-05,0.00010514559815222313
2017-12-11,4.1e-05,0.00010152544911590232,8.567744530951771e-05,0.00010554637088944219
2017-12-12,4.1e-05,0.00010230159698654262,9.155862359366829e-05,0.00010567819124984723
2017-12-13,4.1e-05,0.00010177362908270204,9.717337786185887e-05,0.00010584691208337382
2017-12-14,4.1e-05,0.00010150696673205672,9.124326417664363e-05,0.00010476322756369782
2017-12-15,4.1e-05,0.00010174722802402948,9.272964176454401e-05,0.00010463400064453232
2017-12-18,4.1e-05,0.000101623139650453,9.00663094594023e-05,0.00010418033966619333
2017-12-19,4.1e-05,0.0001013987102731484,9.01458493107743e-05,0.0001045100425820511
2017-12-20,4.1e-05,0.00010194258985052328,8.930526180561671e-05,0.00010484234308605345
2017-12-21,4.1e-05,0.00010231743445632269,8.285840218635876e-05,0.00010500847826788728
2017-12-22,4.1e-05,0.00010172082671178195,9.503048344416953e-05,0.00010438607892715446
2017-12-25,4.1e-05,0.00010196898903180872,8.324383323521367e-05,0.00010439135409012756
2017-12-26,4.1e-05,0.00010185019071795588,0.00010194258985052329,0.00010458916539524132
2017-12-27,4.1e-05,0.0001013036523043187,0.00010633456248987372,0.00010452586732712099
2017-12-28,4.1e-05,0.00010195050963157648,0.00013298376243087162,0.00010492145633023142
2017-12-29,4.1e-05,0.00010107391530111977,0.00010887948345827958,0.00010452850477560283
2018-01-02,4.1e-05,9.942029850873446e-05,8.772415458868643e-05,0.00010466828592958777
2018-01-03,4.1e-05,9.877020216375598e-05,8.761535368950746e-05,0.00010583373114125827
2018-01-04,4.1e-05,9.721040085386434e-05,8.829993151415749e-05,0.00010636091950577686
2018-01-05,4.1e-05,9.674493266365047e-05,7.666282588103535e-05,0.00010583373114125827
2018-01-08,4.1e-05,9.59830873057399e-05,7.520504908420378e-05,0.00010583900352578723
2018-01-09,4.1e-05,9.570527862878819e-05,8.281055180048291e-05,0.00010572564503164017
2018-01-10,4.1e-05,9.582963455678772e-05,8.285042717992575e-05,0.00010622649608094115
2018-01-11,4.1e-05,9.692478199418986e-05,9.237203078082956e-05,0.00010712252804556677
2018-01-12,4.1e-05,9.656771666088916e-05,8.985684350104606e-05,0.00010726217729439824
2018-01-15,4.1e-05,9.676344710873863e-05,8.076283790359184e-05,0.00010784441181965754
2018-01-16,4.1e-05,9.637461755573896e-05,8.86872527066096e-05,0.00010766000699491407
2018-01-17,4.1e-05,9.659945768070166e-05,0.00010077549258125096,0.00010778645735132208
2018-01-18,4.1e-05,9.630319390052656e-05,9.436081694436105e-05,0.00010802090198924752
2018-01-19,4.1e-05,9.600689817101936e-05,9.210180494223508e-05,0.00010882418414714934
2018-01-22,4.1e-05,9.571586233114715e-05,8.945907937407682e-05,0.00010881891748804051
2018-01-23,4.1e-05,9.552270334522994e-05,8.700227296598584e-05,0.00010843705780216872
2018-01-24,4.1e-05,9.532688448476989e-05,8.632799162167082e-05,0.0001085792738182434
2018-01-25,4.1e-05,9.470758163532268e-05,8.557653044904967e-05,0.0001085792738182434
2018-01-26,4.1e-05,9.475787211687958e-05,8.843523484847182e-05,0.00010806568127375016
2018-01-29,4.1e-05,9.493255821624302e-05,8.740039290633383e-05,0.0001081973808223502
2018-01-30,4.1e-05,9.453817534565978e-05,8.379929045632117e-05,0.00010818947902757614
2018-01-31,4.1e-05,9.460170392849854e-05,8.377271611359483e-05,0.0001078154347382565
2018-02-01,4.1e-05,9.386044571524367e-05,8.605451540777409e-05,0.00010536181175901937
2018-02-02,4.1e-05,9.386309342196421e-05,8.619258447151168e-05,0.00010509813435133353
2018-02-05,4.1e-05,9.348974160050538e-05,8.460968446133421e-05,0.00010522733944284823
2018-02-06,4.1e-05,9.231639822204762e-05,8.366641617252313e-05,0.00010499793030094295
2018-02-07,4.1e-05,9.21468444277096e-05,8.13453949710663e-05,0.00010473685521672493
2018-02-08,4.1e-05,9.254421965732008e-05,0.00010298252576368405,0.00010456542879055952
2018-02-09,4.1e-05,9.263428338646128e-05,8.873500085404551e-05,0.00010450476764689576
2018-02-12,4.1e-05,9.208325905718516e-05,0.00010816313954697954,0.00010432013853378663
2018-02-13,4.1e-05,9.210180494223508e-05,0.00010886105047824834,0.00010445201773778834
2018-02-14,4.1e-05,9.1404923525662e-05,8.082402550146917e-05,0.00010419352854262875
2018-02-22,4.1e-05,9.212829884663876e-05,9.255746450853586e-05,0.00010434915250190357
2018-02-23,4.1e-05,9.261044327502077e-05,8.37301966307713e-05,0.00010446784281681332
2018-02-26,4.1e-05,9.10047330120456e-05,8.329964980147153e-05,0.00010408274001405537
2018-02-27,4.1e-05,8.935299921408735e-05,8.719868601314573e-05,0.0001036817537103385
2018-02-28,4.1e-05,9.028371293218208e-05,9.223162263283236e-05,0.00010319627092547634
2018-03-01,4.1e-05,8.848033447916848e-05,9.88706335962597e-05,0.0001030247483480018
2018-03-02,4.1e-05,8.768434988160045e-05,9.085365256278344e-05,0.0001030273872379972
2018-03-05,4.1e-05,8.858910113129781e-05,9.14870746315799e-05,0.00010316460602477484
2018-03-06,4.1e-05,8.824952268593478e-05,9.051170297191824e-05,0.00010316724478043326
2018-03-07,4.1e-05,8.851747479576845e-05,8.935299921408735e-05,0.00010290335666884864
2018-03-08,4.1e-05,8.820972558920559e-05,8.749593310852788e-05,0.00010237814391134137
2018-03-09,4.1e-05,8.888354533898024e-05,8.447950612988642e-05,0.00010264208246968387
2018-03-12,4.1e-05,8.862889273308916e-05,8.545967703232904e-05,0.00010297197001607472
2018-03-13,4.1e-05,8.881457925546954e-05,9.420197880749548e-05,0.00010303794277266576
2018-03-14,4.1e-05,8.929200126717163e-05,9.07211190126489e-05,0.00010330709520411929
2018-03-15,4.1e-05,8.892068020549537e-05,9.206736248468239e-05,0.00010311446918565004
2018-03-16,4.1e-05,8.915939236309178e-05,8.708455581629693e-05,0.00010298516469409158
2018-03-19,4.1e-05,8.920713230597954e-05,8.876152724379693e-05,0.00010266055721919187
2018-03-20,4.1e-05,8.957576281987123e-05,9.090136307587926e-05,0.00010213793778679481
2018-03-21,4.1e-05,8.884375742512773e-05,9.094377172513823e-05,0.0001012165129437026
2018-03-22,4.1e-05,8.853604476577459e-05,9.291505135866629e-05,0.00010108183758661404
2018-03-23,4.1e-05,8.708721006089881e-05,8.736058350811149e-05,0.00010080718502769592
2018-03-26,4.1e-05,8.835829847542166e-05,8.963940624706623e-05,0.00010068305419030921
2018-03-27,4.1e-05,8.834503336574429e-05,9.528189709939738e-05,0.00010088377359807055
2018-03-28,4.1e-05,8.858910113129781e-05,9.640900606089353e-05,0.00010016005843738185
2018-03-29,4.1e-05,8.860501784124786e-05,9.274023693550681e-05,0.00010089433737126008
2018-03-30,4.1e-05,8.903208179344979e-05,0.00010655068255704947,0.0001003608160545788
2018-04-02,4.1e-05,8.946703522094701e-05,9.079268792366868e-05,0.00010088905548966132
2018-04-03,4.1e-05,8.914613112076529e-05,8.75569709428703e-05,0.00010017062499345641
2018-04-04,4.1e-05,8.908778089344871e-05,8.438917468311935e-05,0.0001005615590037312
2018-04-09,4.1e-05,8.860501784124786e-05,8.905330063124772e-05,9.964753168056895e-05
2018-04-10,4.1e-05,8.842992896074264e-05,8.051009208176474e-05,9.977435132602075e-05
2018-04-11,4.1e-05,8.866603104151771e-05,8.792847634175871e-05,0.00010010458335107941
2018-04-12,4.1e-05,8.845645829635984e-05,8.755431715212758e-05,0.00010010458335107941
2018-04-13,4.1e-05,8.799215793797721e-05,8.904534358622485e-05,9.963696311254822e-05
2018-04-16,4.1e-05,8.602530760137839e-05,9.17891575751284e-05,9.912433875869375e-05
2018-04-17,4.1e-05,8.621382524998111e-05,8.904799593723034e-05,9.80776539352135e-05
2018-04-18,4.1e-05,8.307106048577317e-05,0.00010018911636877625,9.431581373786635e-05
2018-04-19,4.1e-05,7.935514692158918e-05,0.00010180002988757764,9.503577660030516e-05
2018-04-20,4.1e-05,8.144912505470002e-05,0.0001199012982111558,9.510987971550477e-05
2018-04-23,4.1e-05,8.044357615877296e-05,0.00011199025170038901,9.655449112777603e-05
2018-04-24,4.1e-05,8.224957679359156e-05,0.00012460245500212075,9.701470224499076e-05
2018-04-25,4.1e-05,8.203153663988161e-05,0.00011247155340621262,9.655713623946127e-05
2018-04-26,4.1e-05,8.24250599593679e-05,0.00012412851120924273,9.748276895948926e-05
2018-04-27,4.1e-05,8.274674998953735e-05,0.00011385449779011125,9.78000569753501e-05
2018-05-02,4.1e-05,8.362123745198069e-05,9.94837143077909e-05,9.798512473158105e-05
2018-05-03,4.1e-05,8.375677138472426e-05,8.859175392261776e-05,9.849267517036964e-05
2018-05-04,4.1e-05,8.369830658661037e-05,8.563229964586583e-05,9.81199519618503e-05
2018-05-07,4.1e-05,8.257128736954833e-05,9.03499910569483e-05,9.763612940894006e-05
2018-05-08,4.1e-05,8.30152392754524e-05,8.27706758421698e-05,9.943086791031064e-05
2018-05-09,4.1e-05,8.264572742544551e-05,8.724646003654968e-05,9.963696311254822e-05
2018-05-10,4.1e-05,8.271219005662189e-05,8.120974202929787e-05,9.957355085066233e-05
2018-05-11,4.1e-05,8.253938387126071e-05,8.252609063741367e-05,9.905298654944161e-05
2018-05-14,4.1e-05,8.281852692260117e-05,8.473985662527106e-05,9.944936426498074e-05
2018-05-15,4.1e-05,8.34033061303252e-05,8.834238033617048e-05,9.972415258308054e-05
2018-05-16,4.1e-05,8.403844797499893e-05,0.00010009401654120786,0.00010041628596746399
2018-05-17,4.1e-05,8.477439106213679e-05,8.697838393501023e-05,9.979812935800858e-05
2018-05-18,4.1e-05,8.630409672716333e-05,8.335014952698394e-05,0.00010005174889426982
2018-05-21,4.1e-05,8.64660469435119e-05,8.210865037927562e-05,9.953655968875097e-05
2018-05-22,4.1e-05,8.705535895803251e-05,8.297004984592071e-05,9.901598837824821e-05
2018-05-23,4.1e-05,8.632799162167082e-05,8.742958609841978e-05,9.874905823648028e-05
2018-05-24,4.1e-05,8.560308735061639e-05,8.755431715212758e-05,9.829442443920478e-05
2018-05-25,4.1e-05,8.619523957786868e-05,9.102858706033778e-05,9.867241013616912e-05
2018-05-28,4.1e-05,8.674744592584993e-05,9.874377222929276e-05,9.756738267974185e-05
2018-05-29,4.1e-05,8.700492729007969e-05,9.408019668355472e-05,9.776304192810059e-05
2018-05-30,4.1e-05,8.699430997882729e-05,0.00010111352649988525,9.69644530559588e-05
2018-05-31,4.1e-05,8.713764021850423e-05,9.94837143077909e-05,9.769958640126752e-05
2018-06-01,4.1e-05,8.521533110017465e-05,9.177855873598872e-05,9.73902197192178e-05
2018-06-04,4.1e-05,8.531360327235227e-05,9.094377172513823e-05,9.808822850287946e-05
2018-06-05,4.1e-05,8.608637811513553e-05,8.569337889596795e-05,9.825477257630055e-05
2018-06-06,4.1e-05,8.672090008321476e-05,9.258395401934294e-05,9.85851872830068e-05
2018-06-07,4.1e-05,8.687751684743894e-05,8.672090008321476e-05,9.885477624571593e-05
2018-06-08,4.1e-05,8.688548017321551e-05,8.650852410840848e-05,9.836315297939713e-05
2018-06-11,4.1e-05,8.614479211921378e-05,8.829993151415749e-05,9.826798992751407e-05
2018-06-12,4.1e-05,8.704208755627718e-05,8.708721006089881e-05,9.873055716669299e-05
2018-06-13,4.1e-05,8.748000997216288e-05,9.442699679129696e-05,9.893141925876314e-05
2018-06-14,4.1e-05,8.660409532867952e-05,9.0124638908895e-05,9.754887365120979e-05
2018-06-15,4.1e-05,8.657754810093009e-05,9.280910455133906e-05,9.686130710417906e-05
2018-06-19,4.1e-05,8.713764021850423e-05,9.320108733401611e-05,9.702792556320894e-05
2018-06-20,4.1e-05,8.71084439242331e-05,9.306337002623621e-05,9.62767402237219e-05
2018-06-21,4.1e-05,8.839013447725641e-05,9.208060963472597e-05,9.637461755573895e-05
2018-06-22,4.1e-05,8.875622198645239e-05,9.202232169625013e-05,9.617885940493842e-05
2018-06-25,4.1e-05,8.773742269641005e-05,9.580582215518163e-05,9.62185412383132e-05
2018-06-26,4.1e-05,8.798154444122908e-05,0.00011201655451786863,9.638255340282953e-05
2018-06-27,4.1e-05,8.822564449717518e-05,0.0001000860914068813,9.612330387542833e-05
2018-06-28,4.1e-05,8.763923718269062e-05,0.00010423045705931777,9.533482335855048e-05
2018-06-29,4.1e-05,8.617930890153502e-05,0.00010495573802860036,9.362478960528442e-05
2018-07-02,4.1e-05,8.614479211921378e-05,9.126976636109063e-05,9.404313148753118e-05
2018-07-03,4.1e-05,8.575445678826732e-05,8.60624811191979e-05,9.334939056171443e-05
2018-07-04,4.1e-05,8.321991150239683e-05,8.846176413257467e-05,9.459905693343096e-05
2018-07-05,4.1e-05,8.261382479135548e-05,8.544374209051853e-05,9.413844098160595e-05
2018-07-06,4.1e-05,8.257128736954833e-05,7.792276642892837e-05,9.440052504383623e-05
2018-07-09,4.1e-05,8.199430854261003e-05,9.045073074465115e-05,9.523161620883513e-05
2018-07-10,4.1e-05,8.262445904394511e-05,8.486470984503391e-05,9.550418053705378e-05
2018-07-11,4.1e-05,8.264572742544551e-05,8.923630630719437e-05,9.50781214823504e-05
2018-07-12,4.1e-05,8.181081983682502e-05,8.595361439622806e-05,9.475257842539442e-05
2018-07-13,4.1e-05,8.177358874883467e-05,8.767373519558141e-05,9.422845246809253e-05
2018-07-16,4.1e-05,8.318004148510916e-05,9.214419506675675e-05,9.369893078536862e-05
2018-07-17,4.1e-05,8.317472543928339e-05,8.610496452399197e-05,9.373600062523302e-05
2018-07-18,4.1e-05,8.312422248901719e-05,8.513033611667886e-05,9.343942790152049e-05
2018-07-19,4.1e-05,8.259521475029175e-05,9.17229141588205e-05,9.422580511353473e-05
2018-07-20,4.1e-05,8.038770153917518e-05,8.63757807874066e-05,9.290710548981451e-05
2018-07-23,4.1e-05,8.314548700227853e-05,8.914347886457286e-05,9.463082070459983e-05
2018-07-24,4.1e-05,8.362389504434908e-05,8.574383464377e-05,9.568675705140528e-05
2018-07-25,4.1e-05,8.36717312671098e-05,8.172837889230955e-05,9.595663054673409e-05
2018-07-26,4.1e-05,8.361857985694775e-05,8.17204006051675e-05,9.543008805601438e-05
2018-07-27,4.1e-05,8.192251007366202e-05,8.198101267153923e-05,9.510723321004555e-05
2018-07-30,4.1e-05,8.001251394706976e-05,8.250216265470733e-05,9.485580357093681e-05
2018-07-31,4.1e-05,7.932320605541499e-05,9.423109982020783e-05,9.446405680946235e-05
2018-08-01,4.1e-05,7.70757664545485e-05,8.413941934382052e-05,9.405901663273042e-05
2018-08-02,4.1e-05,7.679071088628753e-05,7.955210739130081e-05,9.356918240732703e-05
2018-08-03,4.1e-05,7.551692378093833e-05,8.176029180950728e-05,9.37333527961659e-05
2018-08-06,4.1e-05,7.412254257666007e-05,7.897715620219792e-05,9.31507683488153e-05
2018-08-07,4.1e-05,7.232186430217169e-05,8.44210567092496e-05,9.333879773953946e-05
2018-08-08,4.1e-05,7.219910844824541e-05,8.068834681473902e-05,9.433169730677093e-05
2018-08-09,4.1e-05,7.33597326032509e-05,7.064550616320275e-05,9.57105704850747e-05
2018-08-10,4.1e-05,7.537565159498882e-05,7.904903168109989e-05,9.58931332855073e-05
2018-08-13,4.1e-05,7.583142822031874e-05,7.503443597922654e-05,9.644603935421436e-05
2018-08-14,4.1e-05,7.756854977825078e-05,8.462828086241991e-05,9.60942029117895e-05
2018-08-15,4.1e-05,7.677738980937932e-05,8.15927448589715e-05,9.60307088300194e-05
2018-08-16,4.1e-05,7.671877630333057e-05,7.707843038584627e-05,9.620266857379711e-05
2018-08-17,4.1e-05,7.850592593516836e-05,8.656692913810993e-05,9.804328630913517e-05
2018-08-20,4.1e-05,7.946427541272172e-05,8.121506187874772e-05,9.842130655512982e-05
2018-08-21,4.1e-05,7.963195220805908e-05,8.788336765142013e-05,9.847152910724688e-05
2018-08-22,4.1e-05,7.958404559649246e-05,8.684035435524429e-05,9.770223041072335e-05
2018-08-23,4.1e-05,7.826362354501626e-05,8.316675135078277e-05,9.733997739758138e-05
2018-08-24,4.1e-05,7.731817362111038e-05,9.150827451831489e-05,9.731088931763665e-05
2018-08-27,4.1e-05,7.805325578935651e-05,7.814912157444454e-05,9.78053447984184e-05
2018-08-28,4.1e-05,7.85485263443686e-05,8.22123516508455e-05,9.784235927567941e-05
2018-08-29,4.1e-05,7.758719389849844e-05,8.017483543465431e-05,9.751449940997858e-05
2018-08-30,4.1e-05,7.760583789195863e-05,8.70659760332515e-05,9.719453391832111e-05
2018-08-31,4.1e-05,7.737677434138668e-05,9.992494205257607e-05,9.673435292456567e-05
2018-09-03,4.1e-05,7.754191510134234e-05,8.405970541369712e-05,9.614711352567973e-05
2018-09-04,4.1e-05,7.750196260181141e-05,8.451138710796613e-05,9.681105510939148e-05
2018-09-05,4.1e-05,7.744336455184353e-05,8.439448837993524e-05,9.710990871480973e-05
2018-09-06,4.1e-05,7.758186701978255e-05,8.776395871934461e-05,9.734262175320474e-05
2018-09-07,4.1e-05,7.767774925393489e-05,9.157717302032964e-05,9.760704446426516e-05
2018-09-10,4.1e-05,7.796004973559256e-05,9.252567675832601e-05,9.787672941530268e-05
2018-09-11,4.1e-05,7.826894910212268e-05,8.646870178563582e-05,9.887327647906119e-05
2018-09-12,4.1e-05,7.848995061143782e-05,8.824421643960356e-05,9.877813109460121e-05
2018-09-13,4.1e-05,7.799466949620637e-05,8.659878590355774e-05,9.848210215923636e-05
2018-09-14,4.1e-05,7.813846998572238e-05,8.697838393501023e-05,9.828649411236512e-05
2018-09-17,4.1e-05,7.811716668437718e-05,0.00010052193984666502,9.776304192810059e-05
2018-09-18,4.1e-05,7.863106275762809e-05,8.658816702289407e-05,9.789788005676314e-05
2018-09-19,4.1e-05,7.848462548287749e-05,8.81540086854482e-05,9.862483437772518e-05
2018-09-20,4.1e-05,7.869496021339906e-05,8.541187192934174e-05,9.921682960523093e-05
2018-09-21,4.1e-05,8.04808252741207e-05,8.784091173685837e-05,9.918776138895247e-05
2018-09-25,4.1e-05,8.126825980592223e-05,9.465464329183604e-05,9.889706231036577e-05
2018-09-26,4.1e-05,8.123634117329638e-05,9.127771696659792e-05,9.876755918170055e-05
2018-09-27,4.1e-05,8.132411652117533e-05,9.879134592827299e-05,9.804592998796657e-05
2018-09-28,4.1e-05,8.029989626945344e-05,0.0001019056305702204,9.751978778282933e-05
